equipment_type,hours_used,kilometers_covered,fuel_consumed,operating_temperature_avg,load_factor,terrain_type,idle_time_hours,error_count,cumulative_hours,cumulative_km,days_since_last_maintenance,maintenance_needed
tractor,27.70189577025471,191.33594014003307,110.04516620397585,84.8122267438086,50.602690472695535,mixed,1.3121593943269216,1,361.35924012020166,1928.9953270697872,159.47603020169677,1
tractor,11.513701545934122,48.57979512384058,77.30385718774507,69.55876815863961,45.030375526188166,rough,0.42908235335216705,0,1229.3958069388727,6268.580373632399,17.044652390568963,1
harvester,23.357530021997754,342.02918394162396,24.26183739338319,89.79323084955348,58.073388479172806,mixed,0.578574141718376,1,276.1156166268975,766.4073816510079,12.346497011176295,1
tractor,8.902344764460754,137.1669773421077,29.928498713505086,63.70724092345469,47.92626987625407,mixed,4.741423661268725,2,1201.8135397974725,6677.035819007807,65.44700446636487,1
harvester,30.939188083750647,22.745296583920588,147.89818971899285,69.21558442085906,44.28705170375373,hilly,3.358481423861499,0,863.3187323603713,3410.657539629863,86.55808819737567,1
tractor,22.990398255969843,41.21339445411654,110.51735445446926,81.58017595656928,84.83948647926607,hilly,0.11450979219382706,1,1008.3936836332739,4013.4424498411568,117.5042312533519,0
other,37.96389025943508,315.7943294342176,128.10578298265585,94.59474730577051,58.987871654206664,flat,4.420524043998456,1,304.53240440830234,1128.73479949727,61.577898945551496,1
other,30.403358523414965,370.27689079989034,47.37415927655905,75.18373498109891,83.474979014257,mixed,2.28322368989099,3,395.4206777118645,1963.4165792197587,14.885389869066016,0
other,35.73871115406564,287.6904391562984,76.30160594992064,73.29171127548564,79.31548483091079,rough,2.1380627849691303,2,1057.157465416,4662.423103579987,29.259036822899258,0
other,8.297341088665428,338.62884872499524,59.03247586154336,83.28831473707825,52.71209040297363,flat,2.1725169101431203,1,984.6064290958589,2473.6967261842565,6.437824593604047,0
planter,36.89510660490443,26.333779423574654,56.28355284924682,63.459723031712834,85.22951447401633,mixed,3.3263136807117117,0,708.3634947600967,2985.120394534318,131.23483812865496,0
other,45.22599150772748,372.92278673568086,72.34022220854109,71.31285227005031,60.707132963283605,hilly,3.4578362456768916,1,989.6781415993029,3807.4306334023872,165.12486669467296,1
planter,16.73838211871951,287.3962996839168,35.67105418830259,68.8032039634609,52.911813572902034,mixed,1.1978022000308841,2,622.8424319804052,1370.4039619381206,85.31270143920452,0
harvester,7.801690125329108,239.19836591696549,16.405426242632508,86.42334169564509,73.84813990673086,rough,1.572535029845577,3,777.4387911096654,5513.0959277564,70.22900187454096,1
tractor,36.89901646600023,398.56586706918836,107.38344084403026,65.14982757082575,67.59249917666746,hilly,2.469767366252495,0,1866.3386758005797,10943.158775341548,72.59926281406976,1
planter,32.69010089059686,53.52263781917386,129.71075003328852,97.69853522663685,76.81215311456803,mixed,1.9100960695649434,0,580.911813398721,402.8594527854054,86.84759268414884,0
tractor,31.82503880945584,154.51008125700062,24.415232415143155,60.98459743913874,45.74511274190936,rough,3.8967618696513986,5,507.9539272680549,1209.6633797935506,123.25845900426192,0
harvester,14.456337362456493,292.42007520369697,24.24664218557387,61.984639840200884,52.87461789024576,rough,0.453114914466925,2,976.9632200428296,4679.849733654547,64.86163497199442,0
harvester,35.06994895482322,321.0928929714789,114.22737829882567,60.79076364792372,40.43301446123261,hilly,3.004189174080424,1,238.68069934524502,444.70131873275517,141.13539759778845,0
tractor,46.59639852080435,137.38990961986605,101.66220787461262,61.279236729244346,56.58254595269184,mixed,4.11630872214245,0,592.952304160583,1405.641151794284,15.331047471984936,0
other,45.985590206363085,204.40613194616682,54.47716999238993,71.18743429131179,86.34402689882405,mixed,0.317829897623475,1,701.1723366230173,2018.1365354662216,139.45534489130642,1
other,8.981569339185368,341.1796529107728,24.94202899198583,81.70675999764559,70.53021854027689,hilly,2.3514594468572794,1,908.0950288547309,3222.35057558137,61.14568454044538,0
tractor,36.03800131585708,90.40804326687304,79.31574606845807,89.50889050685801,69.46277562425266,rough,4.019644517150493,1,1156.00548470607,2913.676310116294,136.64068112608715,0
harvester,36.259126190019806,186.6270338145826,138.52938819199903,93.28785076791988,69.82095541193486,flat,4.842746908360195,2,1881.1817616362619,11720.927358986275,103.18577595048744,0
tractor,41.450001546814136,122.86218697178123,124.92080828098783,75.02540423953549,60.9715330610198,flat,0.5584983273118299,0,2147.1181064487955,8440.210964665133,111.86161496558807,0
planter,6.354457187593521,152.86906167209696,57.054885832587715,68.76657393840814,77.87622180545424,hilly,2.1085660098600902,0,1057.714198329403,4589.479054293996,111.27597933515104,0
other,49.710798923008134,195.8598954106835,54.32262728827506,87.51172224456876,43.36844580432024,hilly,0.9122181192175882,2,772.812399263391,2727.436950911297,9.624376116367403,1
harvester,14.140643620751886,233.52855674441554,101.3558844957766,90.95429487326888,77.0328130792729,rough,0.8656424735927504,1,2045.1919415564012,6118.020157652009,74.17424646844651,0
harvester,40.10909289703249,151.8645260932012,122.8759164693181,94.33190199494231,41.40346826827076,rough,2.6696448497876775,0,1806.657229196333,11155.333103387837,80.73404710206063,1
planter,9.038192047968588,166.7673675307328,76.56928525179434,85.42360412015465,37.09980389049618,rough,4.529055411916432,1,769.1483391808209,2877.700815546068,137.9940830299532,1
planter,36.5846714042794,157.79908651406544,117.81766813973262,97.67045772960648,81.63075707714052,hilly,1.2973701292750572,1,340.04385109401323,1294.9188019598919,66.28212916792852,0
harvester,21.45854725133431,206.8714437520994,142.69182347958917,84.98772347032406,52.31341086353362,flat,0.7880194018478909,2,465.8648729180436,3291.893214512488,22.001522951981677,0
tractor,21.365066583634178,21.265156289343,128.3460482919722,93.41250272758253,69.71017854052792,hilly,2.6863867891165096,2,1075.1102043220526,3952.874756516925,49.66886935495123,0
harvester,25.495455745973548,383.2154838255897,84.8259984372568,64.66955737161054,81.06146664586147,mixed,1.3867804201480571,1,1933.519786618019,12732.515663481008,54.45586522115971,0
other,20.586625479555472,47.768394622426484,50.7976406632966,91.96023102588913,62.53551644856921,flat,0.5103557681376819,0,1058.5800094271233,4062.8001011651454,43.00143751123734,0
tractor,26.815987866267992,173.96127886755193,93.15352404945304,66.70494985697223,36.395124368131995,rough,1.197891236839197,0,1977.401828761428,11237.279689574616,93.88451570106741,0
planter,19.399186189637494,237.900618128099,47.07944165935202,83.05335133580606,55.56008256883321,mixed,0.8000527018146192,1,1280.3082999022754,6136.155199164564,23.75305744599197,1
tractor,39.4732996888709,56.691767938378256,43.11901345442332,73.95868758259189,84.61805454644788,mixed,4.971884082524786,1,2137.2362326545726,10101.046965781032,141.78668331513012,0
planter,46.79738780579352,330.9214367821526,53.237693210821604,60.73236385278807,89.88291813870796,hilly,0.8806430334496318,2,432.10040307305013,1469.058205550907,92.10875960989628,0
tractor,9.318689157963506,267.17445916796987,79.98517666629164,95.02743600296463,61.99596141554291,rough,2.4401819142709598,0,755.4765509001707,1895.7254915652725,138.94294602304575,0
planter,31.025335692937134,204.69661590358677,85.26667486122822,61.89156729017477,84.8391467167226,rough,4.673753406298321,2,533.2234249454328,1075.88850282619,82.14541993298398,0
planter,37.57683407069303,100.78803160153261,137.46717373511123,95.98900533338653,47.61623177673027,hilly,0.08028569115012152,0,620.5195048608964,1238.7139227283608,151.52511898947984,1
other,40.701257715141,27.129225597109652,112.5864009590628,65.59534171850281,79.84076862076371,hilly,3.87204894634006,0,802.1483055639782,4293.78248683566,135.6466157281637,1
tractor,28.703395444266853,333.4557864039378,39.561963394930196,65.21366053024678,71.33812616355966,mixed,1.7054804132873542,0,1735.5011687884437,12696.945638154271,32.652427436853486,1
planter,45.904118243538626,299.5192284437317,134.37484263735857,61.37472929622354,35.9925707581006,flat,2.1385693085688446,1,813.8527477091501,3653.3883807045545,32.298782427393334,0
other,23.968315567553446,305.06338231334075,98.2656904681792,92.69773473754597,76.8591757585182,hilly,4.178923776213146,1,576.5764801969746,2086.4138335831994,151.4341152014883,1
planter,40.24877773821642,199.44954555263482,87.09181831013073,95.18427917768938,59.584839019297874,mixed,4.831926926858446,1,908.7606785664464,3105.746220325035,92.39823455882437,0
tractor,30.745083141163455,144.61287466408535,129.09602212546642,85.00321513107991,77.14669020010373,mixed,3.475898732627794,2,1871.9528748766484,12562.892234797704,97.38107897742911,0
planter,40.36244324152764,166.00797973821207,129.2565012725205,79.68488065678385,31.577308408775938,hilly,0.9691215116386026,2,694.9486548694356,3737.917640919348,98.37583205289994,0
other,27.48493733784813,353.10340542163823,26.536818638504602,99.63016575622932,81.27800655487019,flat,3.439383709861951,1,1078.54074690672,3133.759279866064,90.23918848811607,0
harvester,32.38323971545991,79.3460737828934,34.054136389605944,65.5335800722763,43.063737693019405,hilly,1.1455469108994076,2,1701.757441912241,6376.561183161296,136.00788905896232,0
other,49.83298748552001,56.44094887424059,141.41335069247413,82.46104366707846,51.406068818719625,flat,4.830955461004395,0,1060.929392868976,4421.862231564099,109.5720452597283,0
other,44.0033835115753,119.54576677420935,44.716056863473966,96.39169162179643,53.16241709436272,mixed,2.8064573079789294,2,573.7309927656635,829.5988285305342,133.5461142286856,0
other,42.2166020508673,319.72431821077976,74.78459869747958,76.06815460876503,72.1955817067969,flat,1.1825922739490173,2,617.3254910431351,2256.4518950579604,109.30274723015195,0
harvester,24.52634390645536,276.43593557459036,38.95006675668058,94.86558433709469,55.658458826115236,rough,0.6273260068620884,2,1172.8671357457133,2695.2485217526155,13.123713491813799,0
other,10.683777711835582,340.6449117125315,118.47960854288695,97.28227793567899,65.19310842406958,mixed,4.929454255961664,3,308.3108475819257,1554.227574139647,167.66749237101146,0
planter,22.52222626333378,370.39964275509004,59.06666867238602,90.6444733660273,88.65596485317725,rough,4.059064586981872,0,256.30539245893476,732.1946507611528,157.3091020202647,1
tractor,16.386914666322767,43.19370606743547,22.5768830074097,79.8963797994698,85.33418874317175,mixed,1.6236665548775826,2,1798.6282254136775,8008.0019354565065,118.10598669318281,1
other,15.646529836550968,251.82068492139072,80.209212471145,69.60640935784939,37.89595388067297,flat,3.8723563127124647,3,250.41173163452316,238.5721811385384,83.52497212807786,1
other,44.750390395118295,220.67400734070264,65.16622858145524,62.92185327768676,41.63310379457584,flat,4.917707892607524,2,901.8726892681253,3974.960190287172,111.85960409114557,0
tractor,18.379908841114176,97.72325902648299,13.135595267101035,84.96044782609508,56.14930611502616,mixed,1.3199587359932863,1,1859.5998750915558,7560.449673582207,158.59053075024704,1
other,41.020523517040914,300.100804331631,118.92352772663445,72.71198380307338,49.69581415755354,hilly,4.516639608094768,0,971.7251430527517,3800.8069506519582,117.26319054645103,0
harvester,38.64285474513623,257.32073867609733,107.64374376704134,62.58623336630906,82.8759275127669,flat,3.928024381795183,1,1218.5065266511456,8007.562038019585,58.98111767019189,0
tractor,10.79038428406618,354.2503685834779,18.050829327643804,63.728140966036975,79.01084424090458,hilly,2.742654546787108,1,332.2233583573479,1344.3370212498423,179.84912236677496,0
planter,9.34573739530394,64.25243787156975,45.686127685716414,75.25468803192717,58.895974974064174,flat,1.8647386622324724,0,506.00681232006616,1712.7594170153754,161.90803811791562,0
other,39.01607858320647,23.131081634010947,16.653950649571208,78.65897161302715,82.3666533123228,rough,0.26602100928849737,1,634.1473656127125,3481.3818314243404,28.834777759416383,0
tractor,21.277122954348798,142.09290506709607,90.16745410715856,88.85411364994124,58.89994940476719,flat,3.0801975210445134,0,1235.3395903954852,8636.556901144766,114.47549978284228,0
planter,37.52729093154303,167.42931923472196,86.46488257614543,76.2192758871645,36.7528810068707,rough,0.7998460851774786,1,952.6673700596276,6565.443970428671,31.032679381427837,1
planter,7.515491759772308,56.94771097218543,91.87050733202682,86.4013119513024,68.49482878366165,flat,1.1158504892502463,0,316.86768569288705,1304.7526077367693,132.82872879961673,1
planter,46.48842410286894,209.60059379239297,146.97859308777373,89.36634807437936,78.64193337463347,flat,4.628094588742434,1,638.9798017713467,2088.260021705019,111.44381546336498,0
tractor,47.91504286805694,49.11430162205564,92.16960485212127,91.09546881492017,42.10841489418733,mixed,3.861780430372715,1,1338.9402740556204,6754.02859021101,146.63986209186274,0
tractor,36.13568766880188,320.89455737059706,36.70671373503848,93.61107194250843,66.70590059684457,hilly,1.404014442737909,0,533.0100429934988,656.8317869627105,44.799788278795226,0
harvester,25.03940712529601,108.13086480161874,37.96049084766223,69.89496607689723,66.30640573622354,mixed,2.6967590083911674,0,1347.608353198424,7132.490184349798,50.50130939337936,0
harvester,45.44799539238776,87.73953278937026,94.37245973568663,76.97235208416654,35.25902157055104,hilly,0.5707795199434162,1,1802.4147783437725,10311.0907688552,24.39930139027937,0
planter,13.456871529073432,60.717918965470794,117.16076125764363,85.58079509210518,39.41423806136845,hilly,0.30003382492380604,2,418.0221521152447,882.4838003599816,65.84225424819611,0
harvester,8.802263281309731,258.10622327765395,45.00739108837512,88.06616372708807,84.0104923042214,mixed,3.015373520521218,1,830.4034670910543,4243.723570326431,27.913677567322736,0
other,42.468452309020634,110.7532000313907,98.78510937694351,98.25827829617502,64.48265879566247,mixed,0.2690999856379156,2,646.4690489916716,1759.6470980463553,79.01305328912972,1
planter,39.55584889035469,209.33586411461417,81.8441258741107,77.44133650389931,45.131923501716905,flat,3.3856688890446023,2,985.0004451184566,3751.484914059357,131.87904717021863,0
planter,14.234315482343291,146.60286635198173,27.475111416167806,82.240091044893,51.94951260309159,rough,0.30708041185789403,1,659.6872645035912,3622.687690905031,10.229236942448813,0
tractor,29.742090940993926,324.4582822997973,93.94986369546119,76.80724995761034,37.537471045132,flat,1.2474768961265266,0,821.3724674083127,3686.146437411662,157.78414248973175,1
harvester,25.935125584895683,334.12173802383643,14.74829848613637,77.07277788054516,52.65566902121353,flat,2.5224249549387294,0,1776.430130467437,12717.064189611123,41.704307304557275,0
other,43.30109966994469,371.9853464397828,42.70396125895173,79.96793940966212,65.26783774675948,mixed,0.11246459190419666,1,906.3828100728947,4948.330531474316,116.4190088082132,0
tractor,31.68998121263183,246.43336075706782,137.29659525353404,86.55235337213664,58.75927099133348,rough,4.137196166895285,0,2204.5061014235043,8226.309607796575,125.55983126001472,0
planter,23.072604717490925,352.96263376059994,77.15755803059912,72.31741843955787,39.85334311079212,rough,2.93095177397963,2,795.3221805851354,2950.1238392561427,128.93444408168565,0
tractor,8.344930940049508,392.4028034705717,36.81361683100182,90.78881160437649,38.25441001392855,rough,2.0387147203045575,2,1359.8279461222432,3375.907822235319,23.233398252620624,1
harvester,7.912319929022886,347.98448635473557,98.38912834824696,88.94285871175849,71.65772645491896,flat,1.4196845176637525,1,1873.295795584691,12009.3303381639,72.74486261308958,1
other,19.41486445332201,264.575672489081,100.49783787088685,67.57175896257657,70.6203567665697,flat,2.4480952206547055,1,630.1764215183728,2622.583691533543,115.1798231705719,0
tractor,7.820341647085327,312.36111470357065,21.72738481038696,78.73306571196522,86.25441850460737,mixed,0.010260207603206006,0,1800.9914578485905,9915.425053231056,161.06338895455335,0
harvester,36.1833065665748,233.9789079585346,31.693294968942507,84.80281105795949,59.91897870053096,flat,0.43976876712230717,0,647.5979325421357,1578.7272964784393,140.91077533427872,0
tractor,47.05581087603094,332.7835942674829,49.4656995521955,61.33754226087082,58.37324486898382,rough,2.1222799735254134,2,1825.5777253006706,8379.375732167551,108.12874504371439,1
harvester,44.02754041209823,225.76199284633614,119.38717203602143,62.438465789026196,39.226953778664644,flat,3.799434040524805,1,1458.6091735404332,8801.666525501347,37.275390349394314,0
tractor,37.14755185123263,176.37283625484915,137.52638176008327,66.08128178481294,40.25750828412363,mixed,3.0349233721068263,3,1513.8303251678294,4202.593124789159,17.248309410034672,1
other,37.10955340712294,248.78514731154263,15.43084419978386,90.98175887400629,37.94555717968538,rough,4.556757512744259,2,1269.1957899128347,5611.684247571101,153.3542961441217,0
harvester,30.571258634994717,118.14265649036541,99.28188775360367,86.91588541401907,73.81989869266609,flat,0.2360415824794171,0,1985.126267607322,12448.507162554877,170.69590898556638,1
tractor,38.28697114762229,124.19549946902175,30.438410928745082,64.3253788245847,81.61466104343214,rough,1.0354717108290334,0,609.6193606832065,4258.516723281205,167.34460701531412,0
other,18.791478078379527,337.17725230605646,40.16012142141936,79.68834402592705,31.97676232275409,hilly,1.98660731978625,2,1116.6320266467947,4098.155967592544,46.93570096778252,1
planter,46.53049864974615,337.73839832979763,106.17182474826207,86.34023029353186,78.06514417318007,mixed,1.020856226394879,0,613.747998926339,2142.577572664526,55.40908553492185,0
tractor,23.74803621141716,215.19126312427352,109.72561186673201,84.53127563816872,61.76805206008193,hilly,2.680336334443126,1,1789.9776448327082,9104.099696613046,71.65651575061429,1
planter,14.385774238859897,146.93495797860706,70.37149598075845,92.84331633221346,44.35222386938072,mixed,3.2189203772429744,0,598.802801464637,2138.5180757401217,154.0232364595389,1
tractor,13.14643153175237,104.70271186314743,38.249416674141,99.90006213350355,43.771297094073375,rough,1.5383928287001574,1,1861.7429753361375,5408.415198909577,114.83714071831952,0
tractor,18.279917425571398,154.77381442471594,119.68996049754728,62.4475591714929,69.0143736020076,flat,2.62502586031218,1,358.50928760471953,1419.5772531876003,35.78707324949224,1
harvester,43.03803416230926,393.0850723685562,138.05049712811365,71.19151650233539,48.86766137094059,flat,4.55198561344138,1,1828.6369713245792,12191.561332867619,84.93497684754465,1
tractor,43.457821339657755,366.1854866943653,126.3531989846094,89.49798275697819,49.30380247501905,rough,1.923861053425927,1,935.0617341860078,3592.8640878169103,99.96924779935551,0
harvester,12.179761018152998,318.0485753093482,148.84490213902285,66.76376274938865,34.54753743694258,flat,2.7469372504895833,0,1038.9136310938961,2978.9619564388736,116.30287230356019,0
harvester,19.172886032014926,180.7403303334003,114.30410064317113,94.93029236297423,49.43916663636538,flat,2.578549692635641,3,1194.610543063137,4403.7235685261285,128.76647128134175,1
planter,35.710226603624214,120.46542625780731,10.347825291740453,92.51378959331444,79.41220164725974,mixed,1.7467956978468835,0,783.9210170069234,4108.321955928511,21.54103104908683,0
planter,10.102365220994827,319.6141410636662,114.59825691498362,90.17210822413688,53.41411012001632,mixed,2.0222703465023883,2,583.4081643811342,2432.8519711401646,26.39538123786397,0
other,43.23912559786051,329.73604362683955,11.289067664160669,76.11956376347666,46.838239404513075,mixed,4.20337745781135,3,506.3479149146072,2025.8648920529827,27.977930977658932,1
tractor,31.65530165437615,127.27317478554443,135.64266923597873,66.49130914341158,85.80935984136073,rough,1.5994298408666907,0,793.6655513086766,1216.4720196830262,37.25825216026522,0
planter,45.36678658100679,83.10162971549481,141.7494423484686,84.40911161753917,37.44055849351063,hilly,1.0885574693216187,1,997.7199848202055,3236.3019474332623,56.991383247625436,0
tractor,30.637282698436827,366.87275710782893,51.286683437989765,68.14806365189882,82.36775790759532,hilly,2.3496806692213608,2,1649.2237185595152,9696.291182715744,22.80353037067749,1
planter,22.7134725681557,88.67493024431423,81.24950753461518,83.36673123794748,67.87086880179655,mixed,1.555165539005019,2,509.93017354311803,2130.12889332773,130.53548515132303,1
harvester,8.372843106782483,370.4779454007047,13.889664095414279,82.50681111852833,63.305466592125285,mixed,1.130390876145149,0,1858.2731927324642,7993.9561487769615,63.34975104442626,1
harvester,18.005596616128763,49.11610444692052,102.97784700907626,82.29860924844142,54.461169991894835,mixed,4.620141145539473,2,278.5635415680114,2096.8977899615834,137.41119642392442,1
planter,23.274117572741744,203.72338512399398,110.67442056774327,65.46692553436263,48.147932549786816,hilly,1.652072354762904,1,421.2451133377575,2284.127078833373,151.9829107568283,1
planter,10.205194601929538,317.3151673098046,46.533694088419566,98.53947129386862,87.68429556549656,rough,2.9250780387548065,1,367.530970697778,881.6831559195317,26.245823142434503,1
planter,16.766844649566288,294.25379432325536,101.18759126113686,95.43320698420831,41.00846358837701,flat,4.045699701582347,0,1323.0846378991623,3962.414908931321,89.76669662417895,0
other,34.63004313051246,379.32906088458355,32.860285770391044,99.35234471142516,55.64576044630772,rough,4.044568152497245,1,411.5858268102102,1955.6729047277358,152.29290976174116,0
harvester,47.34541827746319,292.6663630643832,77.34471219238993,67.58909822186838,60.97929285248675,mixed,3.5806044509329906,3,1741.04043672754,5524.006342413805,168.02351941776723,0
tractor,28.202035053427412,244.45701102626222,41.25292558474797,81.29627742843479,61.56130874834791,rough,0.9217780810277276,0,1677.4048631470284,6525.661830977858,144.80076479768127,1
other,16.079002375199202,198.86548908729938,12.55683471718094,63.500667763461365,73.761868343556,rough,1.7287611350535297,4,747.0634925507154,1714.2970611785258,113.69037040726687,1
harvester,28.537578401396573,244.8691273936309,144.32390576150004,76.55690062056614,35.448623882920735,flat,3.9612411715504567,1,466.95041482261763,2318.3245341653674,112.74512665130277,1
planter,41.92412752722001,191.53018461093583,148.81520610479004,85.60116258102116,39.35682023631364,mixed,1.6518916535712913,1,724.401125933033,3238.373020535268,105.39947739133417,0
harvester,8.19271081626747,197.124840096464,141.16508412126726,82.58530784979573,75.54653193412577,flat,1.8426433348685722,2,649.3240816720622,2058.1600803508045,7.064525038460691,0
planter,33.63441826504544,139.3299216870331,60.319724683594856,90.08265775716244,85.27725491406012,hilly,0.5541843284620929,0,959.5590507248831,3967.3153180264167,109.51764428887586,0
tractor,7.364832587730034,233.33532037220377,45.698454664849606,69.56493986400582,77.38355578173207,hilly,4.416594368558383,0,1687.6059550451048,5051.994647110995,100.03306372454787,0
planter,49.419942547527384,153.60048107980256,43.85343526897067,63.94597416787221,49.54960978179037,mixed,0.9926740667520539,0,1260.7032497032897,3570.6636908817086,125.98473184428448,0
other,39.84121187326559,386.8650760929396,78.71572143123258,82.39435680373329,53.07857590284596,rough,2.39724576968493,0,560.0195375321575,1249.3016542070486,78.30887600878077,1
planter,40.07802376748761,340.93679235438947,106.07573295846584,93.96006415520004,73.81963863056345,mixed,2.156836449007728,1,679.2048461161705,2471.8517528113875,137.6677008825443,1
tractor,20.073606571984797,267.23810385047483,79.6494507790908,91.89261219317817,33.47096434816639,mixed,4.675345682129216,1,1075.1357508465426,5907.144102770817,113.43474842501787,0
harvester,40.17898761119761,38.82840283979142,88.921599110005,78.13170661359689,83.76127975733024,hilly,3.6265557044871537,3,1796.640888450906,5976.091343250053,123.19335143990402,0
other,22.981502900243374,170.0941006128289,30.46189523889927,92.28493669476218,60.00808587019574,rough,4.676347229582079,0,540.7595841676218,864.5345535751941,42.30810645906475,0
tractor,32.64935733825935,328.3145774018065,52.402658364297274,80.47554000102461,37.256399149033925,rough,1.5341746202044682,0,1148.4647573796044,3320.3822875956416,69.5839852152598,0
planter,18.52255794608499,23.63146783652808,26.18133220267003,73.8047857928153,71.10652483002909,flat,0.8896121038271948,1,625.8815424463517,1548.4340551956373,162.56215831439874,0
harvester,21.81031318345208,51.39970109191269,69.99580130353154,96.9855722804199,70.8129030270829,flat,3.979689837280038,2,1648.2321108484234,8783.953881910196,112.8469347571329,0
tractor,29.93896444028484,118.55829666696818,74.13788135726372,77.55071868625154,61.30045016112172,rough,4.222729756711468,0,270.3676176749322,1429.5850959987438,154.23806906534043,1
harvester,37.137791182350995,315.59398629754946,44.71296777835038,67.26194809275962,47.31204283729876,mixed,4.705144432526843,2,1173.3156189739725,5834.89851869121,49.36997858439253,1
tractor,12.691852230497657,37.255767589205476,37.5046082534214,77.51626343562829,59.70613579890222,rough,4.761369580156891,1,1843.6732454309818,7221.6848804206265,103.84075146695291,0
other,16.952668456807352,232.15460215439654,67.75612159149114,90.96892230663448,66.43629523816854,flat,1.1687817544860373,0,526.090546071775,606.5382427190295,128.57220905810863,0
planter,34.543435036690894,30.215633259179373,32.25521086793466,95.64483583478317,57.688317353685306,rough,3.6250321905157645,1,359.470403882105,1197.1164201937256,31.499442817643022,0
tractor,12.566766380588316,227.13725104306116,46.937650504692705,97.86671227852716,64.64475843965027,rough,2.6857681215954115,2,1289.8374264358838,2902.7541861202285,155.84779695698117,1
planter,23.22971572941943,265.88596980322836,87.01291938180674,70.9050255786025,36.27692558276851,flat,1.7444258001609185,1,613.9130805766739,1792.363829753424,81.93183534284162,1
harvester,44.586037086596875,397.615483294163,22.434557915550414,68.57033049468998,73.81241828985677,mixed,4.6032301758924765,0,1840.5081699931957,7420.207093922669,18.728077412310704,1
planter,5.376702491717637,55.86702723664991,140.5633917743473,91.69727328714227,70.36253880603417,rough,0.7874431926777531,1,456.52167753559485,1527.4037872024458,128.05366711098793,1
other,47.68936593921302,84.208454034864,15.078226035725367,67.1656105515751,71.00723797208495,flat,2.2544480754743352,3,551.1540381866522,3355.3197763196495,70.08319760725307,0
harvester,12.92214629422266,140.920156640513,98.27440595890256,78.43473086128554,66.2320666749304,mixed,3.0506827451547642,3,1939.9464514023862,7497.695110218481,113.55620272102304,1
tractor,11.090516048489944,24.424701723904136,67.59627014631062,85.9420855952371,59.708297970506194,hilly,2.2834022802287834,1,890.1438422430705,3406.4765597836144,11.557099987989762,1
tractor,9.462764909911076,193.98683193404653,95.36285004653084,60.18536743755453,57.15289984335681,flat,0.009101429771804503,1,364.2081308341849,1159.4200855924873,160.82897338439994,1
tractor,7.275549348328273,284.29813633645483,38.615237151939894,97.22028418778284,34.03383673339717,flat,4.26137659745846,0,666.8363699590367,2588.8903839718832,112.9038399013255,0
tractor,39.28426881100643,125.7801350252575,29.354554537065688,70.6262057055647,81.47958476141643,rough,1.8951919152357237,2,521.9013248141605,2081.042298182656,96.3419463459682,0
planter,20.021460811134872,148.97989361179503,82.10982793745104,88.40138024427961,68.1139590505357,rough,0.09069916946510437,0,285.2325031412513,496.5719934146208,143.73176111481004,1
tractor,5.98836992641892,216.17119953798846,45.87780410085901,70.48629587207753,82.65283188934318,flat,4.69516702083242,1,2268.163690929558,7576.434496170251,167.66569694907267,0
tractor,22.08353565865658,96.13119479399613,138.19322342837552,91.71641202720923,88.53856677719902,mixed,1.7174443246906734,0,988.0217244047627,5695.62151141515,151.4186400444371,1
tractor,31.847327546160756,332.8358958177476,81.36490929295424,72.72519465986731,31.156656650517775,mixed,2.376146746063542,1,1640.5456468538205,6390.079248644517,70.42660706364359,1
tractor,15.946707046074465,44.56788525618802,56.356277286280736,65.04518060887442,85.07514273648798,mixed,2.436648778746145,0,205.47190470807988,761.7559542371131,61.906181927960276,0
planter,24.71298753146427,170.56074595452034,97.4136399029762,97.51727203507714,56.53217047694149,mixed,4.412597175401923,0,1374.5671281050197,5479.486209241855,10.552502443161409,0
tractor,38.12815474662934,233.70977101764038,53.99819366794347,74.4919162200506,78.58696500439663,flat,3.848899723543079,0,1041.6364227740883,5406.361996322096,33.37181110338745,0
tractor,32.774878216127945,221.8533463649379,145.30398737314755,72.91014198999673,40.61869459101729,mixed,3.1348777960497483,0,1648.0493594981954,6525.546435835251,131.7828788511293,1
tractor,10.766763286853323,324.8613041513579,138.72870908002935,82.37248112997563,87.97104223302769,mixed,1.5728621275947408,2,1435.2994201185793,6677.2565280216295,137.05029885187145,0
other,32.95453517734404,201.438414450871,94.64721719446209,63.55876171321837,69.14535348628436,mixed,1.0186434740675676,1,520.8775136839099,1183.6751131128806,83.52923799110718,0
harvester,28.239091974397034,208.46714889464045,29.444916866464705,99.79950323059776,79.38812324787804,flat,1.374447408501302,1,524.9182269210138,2192.5330310382674,172.4707617618717,0
other,27.89715658277845,361.5930415919807,98.00693217683545,76.71449191372105,32.87471847315882,hilly,0.4153372850549286,2,440.6189356445683,1650.1273621616813,14.530692481291315,0
harvester,35.84670000855337,351.30824922992707,41.20458346389458,90.39548305447957,37.02939258236641,mixed,3.4015328620233625,3,1974.3396068758111,6896.613451014745,107.63607497537043,1
tractor,28.998786453837845,389.50347013659274,113.20875326030114,88.23841007787702,61.94427654145224,mixed,3.456026650670274,1,1392.848525187799,7013.368257213222,28.116517752319037,0
tractor,35.62645896444802,296.6570733332534,113.92091130154503,95.96907967479551,76.08112844196299,flat,3.4129277714116775,0,2127.620743497896,15117.806222264499,31.166987050535056,0
